ID,y
3614,114.0036
3615,94.32217
3617,95.18765
3618,112.09178
3619,111.998055
3620,112.093414
3621,94.32217
3625,94.62198
3626,102.62213
3630,102.924126
3631,93.59754
3632,104.39486
3633,94.74008
3634,112.09178
3637,94.02016
3639,94.534164
3640,113.71728
3641,94.12989
3644,113.83256
3645,94.19436
3646,94.61157
3647,93.65814
3648,112.40306
3653,112.76251
3654,95.11333
3655,113.69375
3659,102.72347
3660,93.596634
3662,112.168396
3666,94.139084
3668,95.41698
3671,93.71012
3673,93.42236
3674,112.78034
3675,93.918816
3681,94.322716
3682,112.76251
3686,111.57127
3687,93.13876
3692,78.91549
3695,112.20737
3696,94.74858
3699,112.213326
3705,112.972275
3707,78.62136
3708,94.284775
3709,112.76251
3710,94.009315
3712,94.16174
3715,112.76251
3716,94.19436
3720,112.673004
3722,78.62136
3726,94.34876
3728,93.54172
3729,113.35863
3731,102.83198
3735,113.944435
3736,94.97102
3739,102.54402
3741,111.57719
3743,104.40121
3744,94.23223
3745,112.14681
3746,93.40304
3751,93.590744
3753,93.53734
3760,111.9347
3761,96.59006
3762,111.3742
3763,94.42937
3765,94.19316
3768,112.98168
3769,94.43829
3770,105.61092
3773,111.72414
3774,94.98402
3776,93.31786
3778,93.55231
3779,111.3758
3780,93.60022
3781,111.69339
3782,95.74252
3783,111.687675
3784,93.99209
3786,94.29622
3789,112.08017
3790,93.777596
3793,111.39496
3795,112.03286
3797,93.62753
3798,116.529724
3800,113.83555
3804,94.98402
3810,93.48873
3815,112.59935
3816,94.98402
3818,103.40576
3824,111.687675
3828,104.89518
3830,111.761955
3831,93.820114
3832,78.27414
3834,112.14681
3835,94.191666
3836,111.7873
3838,93.989334
3839,116.80636
3840,112.44512
3845,94.384514
3846,111.46215
3847,93.434044
3849,77.890945
3853,111.79102
3855,106.642975
3856,93.895905
3864,78.85228
3865,94.0813
3866,112.135475
3867,94.96534
3868,113.83555
3869,93.349045
3871,95.39343
3875,105.02303
3876,93.65234
3878,93.606094
3879,113.035614
3881,113.83555
3883,110.866516
3884,95.75932
3886,111.20313
3890,94.43717
3893,111.19129
3897,104.70662
3901,93.28927
3902,111.0758
3913,112.26409
3914,94.150116
3916,93.480774
3917,112.689835
3924,104.11094
3925,94.328865
3928,95.04908
3929,112.4218
3932,93.01179
3933,104.062126
3934,79.1779
3935,93.84015
3936,94.27244
3937,112.17974
3938,93.30871
3939,112.118
3943,93.16005
3944,112.34108
3945,112.652
3946,94.79125
3947,112.6799
3948,94.21105
3949,112.34108
3950,94.19631
3951,111.82632
3952,94.061584
3953,112.44856
3961,113.24961
3962,93.54332
3966,94.15679
3967,103.598076
3968,94.74673
3969,113.682106
3970,95.13025
3971,104.1777
3973,93.60908
3974,112.364136
3975,112.95961
3977,93.97271
3979,112.87936
3985,94.1549
3986,103.86886
3988,112.118
3991,94.34934
3992,104.25518
3993,93.939026
3994,94.371925
3995,112.52601
4005,113.22574
4007,94.33052
4008,103.44794
4009,95.04882
4010,113.14449
4011,78.68194
4012,94.33052
4013,104.15853
4015,112.74341
4016,112.14732
4018,112.85272
4025,94.409454
4026,112.9731
4028,112.55007
4029,95.17407
4031,93.78652
4032,112.579216
4033,93.61353
4034,103.73509
4037,94.467186
4038,102.720665
4039,94.290146
4041,94.314995
4042,111.843285
4043,94.13428
4044,104.062126
4045,94.78207
4046,112.91236
4047,95.08923
4048,103.75569
4049,95.05758
4051,94.38759
4052,112.364136
4058,104.014534
4062,112.65559
4064,112.61303
4067,94.33052
4068,78.54402
4070,94.22862
4072,115.4586
4074,113.923874
4075,93.726906
4076,113.1409
4077,94.164085
4078,112.9731
4080,104.062126
4082,112.50658
4085,94.10727
4086,113.538574
4088,112.9731
4089,94.35002
4092,78.49643
4094,93.96161
4095,112.38477
4096,93.88492
4097,103.827065
4102,94.44443
4105,113.54928
4107,110.82792
4111,94.30881
4112,103.62447
4113,94.79857
4114,115.51691
4115,93.83048
4116,112.36814
4117,94.29934
4118,94.314995
4119,112.10219
4120,94.30236
4122,79.40321
4125,94.0919
4126,112.537384
4129,112.76262
4134,117.04886
4137,94.3456
4141,103.61011
4142,95.62351
4144,94.04975
4145,104.11094
4146,94.52219
4150,93.97021
4151,79.0636
4154,94.33052
4156,94.90858
4157,113.10548
4159,112.14732
4160,94.766
4161,112.05198
4168,94.718765
4171,103.79599
4172,104.115326
4173,95.17407
4175,92.99998
4176,104.062126
4177,94.04975
4178,101.676544
4179,94.261856
4181,112.756966
4183,95.17407
4184,112.83235
4185,93.983215
4186,112.93321
4188,115.17073
4190,111.338486
4192,93.52398
4193,111.823784
4194,112.364136
4195,94.9706
4196,78.707306
4202,95.17407
4203,103.73509
4208,95.12648
4209,115.31399
4210,94.31741
4211,111.40268
4212,116.00077
4214,105.48753
4215,94.20552
4216,113.42916
4217,93.56503
4219,94.94542
4222,112.17974
4224,78.79179
4231,104.26626
4232,95.17407
4234,94.31741
4236,94.04975
4237,104.014534
4240,94.07816
4242,103.80932
4243,94.935585
4247,93.99061
4248,112.349
4249,93.936104
4254,102.73706
4263,94.33333
4265,112.4218
4267,112.02584
4268,112.4218
4271,112.872314
4272,94.33052
4273,112.32302
4274,93.9161
4276,93.85989
4278,94.409454
4280,94.91206
4281,112.23175
4283,95.84828
4284,112.45529
4285,94.92099
4286,112.51153
4287,93.75098
4288,118.32289
4289,93.3484
4290,82.28756
4293,93.767746
4296,112.12587
4297,94.41245
4299,93.977165
4303,112.60254
4310,94.74673
4312,103.764275
4318,104.014534
4320,113.090836
4322,94.39573
4323,115.491
4325,105.48753
4326,112.76262
4328,103.818504
4330,103.75444
4332,112.50036
4333,94.24485
4335,94.29715
4336,111.74778
4338,104.15853
4341,94.330505
4342,103.440155
4344,104.014534
4347,94.52536
4348,104.062126
4351,105.30097
4352,94.33052
4353,113.079216
4355,102.64509
4356,94.10727
4359,103.276634
4360,94.27129
4361,94.2421
4364,94.34306
4365,104.04525
4368,94.89408
4372,94.6957
4374,93.3235
4376,94.34838
4377,103.964195
4380,94.718765
4383,104.36504
4384,94.409454
4385,102.62102
4389,94.32879
4391,94.449135
4392,112.21985
4393,93.74552
4395,94.121544
4396,112.34108
4398,112.92551
4399,106.055244
4401,93.85886
4406,95.04492
4408,103.75444
4412,104.062126
4415,94.14509
4418,112.80732
4419,93.3235
4420,78.54402
4422,112.34108
4423,93.3235
4425,93.70853
4428,112.726524
4431,111.08748
4434,93.38785
4436,94.46816
4437,112.66055
4439,115.806564
4440,94.330376
4441,112.97537
4444,94.72366
4445,105.48753
4446,94.26003
4447,114.28218
4452,103.73509
4456,112.872314
4457,93.97025
4458,112.47477
4460,94.10727
4461,115.806564
4462,94.08466
4465,102.32409
4466,104.69501
4468,95.17952
4469,103.75444
4472,112.756966
4475,94.277626
4478,94.12167
4479,112.40245
4480,93.998764
4483,78.499084
4484,93.806465
4485,103.82731
4486,95.13025
4488,94.28357
4489,103.81287
4490,94.718765
4491,105.647446
4492,94.21406
4493,105.29755
4494,94.29934
4495,102.32275
4498,79.19561
4499,96.61769
4500,102.84467
4503,113.13843
4505,102.32409
4506,93.83987
4507,94.11373
4508,104.014534
4510,112.76262
4511,93.465485
4513,95.18391
4516,79.07868
4519,93.7932
4521,94.12225
4531,94.33989
4532,78.5636
4533,122.29076
4534,114.92333
4536,104.014534
4537,93.97025
4539,93.91918
4542,102.30672
4545,93.35343
4549,93.6672
4551,93.97021
4554,103.81314
4556,112.29967
4559,112.52601
4561,112.40165
4562,111.37701
4566,112.07314
4569,93.9338
4570,112.34108
4573,94.33333
4574,102.34344
4575,94.14509
4577,94.323494
4578,112.17974
4580,114.559845
4582,93.8817
4583,112.34108
4585,94.718765
4587,104.014534
4595,93.3885
4596,112.91864
4601,94.67027
4602,112.61726
4603,94.718765
4605,113.15273
4606,93.763
4607,113.76453
4608,94.16678
4610,95.04908
4613,103.73509
4617,93.4991
4618,112.15668
4619,93.52398
4620,94.514114
4622,104.56483
4625,94.10727
4626,104.014534
4627,94.718765
4629,93.46268
4631,93.983215
4633,104.014534
4634,114.31361
4635,93.920975
4639,94.29056
4640,103.79168
4642,103.598076
4644,112.19593
4646,104.014534
4647,95.09907
4648,79.170395
4649,93.9338
4650,112.99498
4655,93.6672
4660,94.04178
4661,116.76109
4662,93.77218
4663,112.63288
4665,94.54219
4666,112.564316
4667,103.598076
4668,94.935585
4670,93.74791
4671,112.59251
4672,95.05758
4673,103.73509
4675,103.84375
4676,94.57006
4677,111.99581
4680,94.87254
4682,94.19631
4683,112.92924
4685,104.062126
4686,94.09147
4688,112.57661
4690,111.92574
4692,112.31549
4693,93.36222
4697,93.780815
4700,111.48891
4702,111.56824
4707,116.63806
4708,94.17416
4710,78.79778
4716,102.77336
4717,94.93943
4718,94.46751
4720,95.11597
4721,79.16099
4723,94.925255
4726,112.71889
4727,93.61115
4729,94.26568
4731,94.59484
4732,112.365685
4735,94.54328
4736,103.76678
4737,94.88693
4738,112.28543
4739,112.300285
4744,103.80833
4747,94.28735
4749,115.26777
4750,94.17416
4752,112.55354
4755,94.813614
4756,103.74359
4757,113.06803
4758,94.88693
4759,102.64416
4763,94.93943
4764,102.669556
4765,94.03005
4766,94.712234
4767,112.3568
4769,112.713135
4770,94.80753
4771,79.14244
4772,104.1827
4774,112.57661
4776,112.58463
4777,112.52493
4778,94.61462
4780,94.91636
4784,94.87684
4786,95.06831
4787,78.55636
4788,95.072815
4789,112.55354
4791,104.09575
4792,94.05079
4795,112.44215
4796,93.45806
4803,93.58659
4805,95.11597
4807,93.26555
4809,93.55566
4816,94.32348
4817,79.38477
4818,93.45474
4820,94.45831
4821,102.77373
4823,112.829506
4824,94.12026
4825,112.77616
4829,102.2343
4830,95.34224
4831,114.33046
4833,104.830894
4836,94.158775
4837,112.57661
4838,93.19641
4840,93.9461
4841,78.56107
4842,93.13855
4843,112.39528
4844,93.19516
4849,108.0394
4851,103.82128
4852,93.6811
4858,93.550186
4860,95.34224
4863,112.73248
4864,95.16885
4865,112.44294
4867,113.11106
4868,93.46141
4869,112.599304
4873,93.48471
4875,95.22617
4876,112.220146
4877,94.09207
4878,112.27722
4880,78.55636
4886,112.81104
4888,103.80833
4889,95.11359
4890,112.786896
4893,94.51568
4895,94.38165
4896,104.1827
4899,94.294014
4901,94.54328
4902,112.9537
4903,94.33225
4904,112.55354
4910,93.52926
4912,93.3993
4915,95.10143
4916,103.63681
4917,94.40647
4920,104.1827
4927,103.74743
4928,93.97463
4931,103.74743
4934,93.0916
4936,94.22664
4939,112.770706
4942,112.1599
4943,95.34224
4944,102.74734
4945,94.26926
4947,112.27722
4948,93.766975
4951,94.400215
4952,112.55354
4953,94.033676
4956,94.33225
4957,114.098854
4958,94.33876
4960,94.400215
4968,94.59553
4969,102.42394
4971,103.630585
4973,112.57661
4975,113.23748
4976,94.37752
4978,93.55566
4979,112.62715
4982,95.053375
4983,110.60408
4984,96.61449
4985,116.63806
4986,93.57793
4987,113.46208
4988,94.79055
4994,94.33113
4995,95.20522
5002,78.763405
5004,93.66855
5005,103.53269
5006,94.21792
5007,102.216
5009,112.690254
5011,112.57661
5014,94.12287
5015,103.4917
5018,93.75618
5019,112.44215
5020,92.91303
5021,110.60406
5022,94.18335
5023,93.77506
5025,95.34224
5032,93.79441
5034,95.60348
5036,93.42364
5038,94.87684
5039,113.06058
5046,95.12515
5049,112.44215
5051,94.68816
5052,93.39253
5053,112.57661
5054,95.34224
5055,94.833275
5057,94.03714
5059,93.88096
5062,96.271774
5063,112.56982
5065,112.716896
5069,93.99762
5071,95.30448
5074,113.28972
5075,93.53764
5076,112.67426
5077,78.55636
5079,103.57848
5080,94.93754
5081,112.57661
5083,103.4653
5088,104.442696
5089,93.89663
5093,110.60408
5094,103.69715
5095,93.89663
5099,111.646866
5101,112.81016
5103,102.60555
5104,93.65603
5105,110.92329
5107,93.635704
5108,113.22605
5109,93.84902
5111,94.33184
5112,112.27722
5113,93.8955
5114,110.42338
5115,94.879616
5118,94.07005
5122,95.34224
5123,78.88092
5125,94.253365
5127,102.96847
5128,94.62422
5129,114.91299
5132,94.21792
5134,113.09902
5135,94.2632
5137,111.64104
5142,93.8491
5143,103.82924
5144,93.87654
5148,93.00091
5149,93.92892
5150,104.224556
5154,78.55636
5155,94.19566
5159,93.138435
5164,93.62017
5165,113.92982
5166,93.55566
5167,112.68866
5169,93.45312
5171,93.9317
5172,112.829506
5176,94.71129
5184,110.77168
5185,94.60074
5186,112.34289
5188,104.13513
5189,112.220146
5190,93.62099
5191,113.92982
5193,112.829506
5196,94.833275
5199,78.42064
5200,103.80833
5203,93.0513
5204,112.22091
5205,93.6777
5207,94.38856
5208,105.9127
5212,94.129456
5214,94.12406
5218,93.433945
5220,94.64085
5222,93.66254
5224,95.64009
5225,104.1827
5227,111.058685
5229,103.98387
5232,93.5791
5233,116.71034
5234,103.74743
5237,112.50925
5239,112.530594
5240,93.23499
5241,112.44215
5244,93.46778
5248,112.87005
5251,93.23499
5253,94.17416
5255,94.36085
5256,101.94178
5257,94.379364
5259,95.503075
5260,111.13504
5266,94.489494
5268,94.30919
5275,112.5323
5276,111.64614
5277,95.6406
5279,94.36085
5280,103.98387
5281,94.88693
5283,95.98171
5284,78.376625
5285,95.20522
5286,103.846115
5287,94.357834
5289,94.02176
5290,112.829506
5292,105.10476
5293,94.98513
5294,103.64003
5297,93.54532
5299,103.62541
5302,94.39265
5305,78.39155
5306,94.36085
5308,94.62551
5309,94.12026
5310,112.84889
5312,112.81016
5316,112.02186
5317,95.27104
5319,79.10083
5320,95.34224
5323,93.56327
5329,113.193695
5331,112.300285
5334,112.186714
5336,112.829506
5338,104.23029
5341,94.083954
5345,94.60011
5348,94.33225
5349,113.19598
5355,103.8369
5356,94.331985
5360,103.839645
5362,112.16752
5364,112.45251
5366,103.82136
5367,94.62705
5368,94.443275
5370,94.58086
5371,78.55636
5373,103.621666
5375,112.50925
5376,93.19641
5378,112.45251
5379,94.38346
5383,93.891045
5384,102.80877
5389,112.90004
5391,78.55636
5393,112.69626
5395,112.87961
5397,112.640335
5398,93.643936
5399,112.968666
5401,116.70202
5402,94.02925
5403,112.811844
5404,94.45095
5407,78.71964
5408,94.63208
5413,111.53745
5414,93.972626
5417,94.81021
5418,105.10476
5420,113.1853
5421,93.59941
5424,93.73284
5425,112.22091
5426,94.56919
5429,113.06626
5431,94.002335
5437,102.014175
5440,93.21193
5444,104.81085
5446,103.63681
5447,94.22779
5451,94.334946
5452,112.289024
5455,103.74743
5456,94.293465
5458,93.63871
5459,112.462074
5460,94.3507
5462,94.88693
5463,111.83274
5464,93.45806
5465,114.28833
5466,95.35207
5467,103.74743
5468,94.35864
5469,112.699776
5472,94.3592
5474,93.04814
5475,111.194336
5476,95.20522
5479,103.98387
5480,112.5323
5482,112.92513
5485,94.761665
5486,116.83227
5488,78.79362
5495,103.98387
5496,94.38346
5497,112.19214
5499,112.211716
5503,93.39142
5504,94.24991
5507,95.34224
5509,93.733574
5511,93.849625
5512,112.1254
5516,112.55354
5517,95.53971
5518,103.977936
5521,94.16564
5522,104.98588
5527,95.35207
5528,94.46815
5529,112.14696
5532,96.57806
5533,111.90014
5535,104.05907
5536,104.09832
5540,94.28735
5547,94.37168
5548,112.41655
5550,78.533295
5551,93.97463
5554,112.68753
5555,94.22368
5559,112.52256
5560,94.02543
5561,112.32382
5562,93.17335
5563,113.07682
5565,78.56391
5566,94.14821
5567,103.72183
5568,94.88693
5572,94.88693
5574,94.19197
5576,93.71277
5579,112.517395
5580,78.90689
5581,95.10607
5583,94.501205
5584,112.15842
5586,112.8175
5587,94.13895
5589,102.34177
5591,102.08537
5592,94.022095
5593,112.39858
5594,95.03879
5595,78.79644
5596,112.57661
5597,112.348366
5598,116.50662
5599,94.26926
5602,112.825966
5603,95.03879
5605,93.93467
5607,94.075226
5608,112.70823
5609,94.158875
5610,93.99865
5612,94.038506
5613,112.19455
5614,94.061264
5616,94.33177
5621,95.10375
5623,94.0234
5628,113.46208
5629,94.293465
5631,94.61727
5633,102.276276
5638,103.84092
5639,93.97787
5640,104.01411
5645,94.32172
5646,79.15489
5649,94.4327
5653,112.51737
5655,113.12304
5656,94.39038
5658,94.16564
5662,116.87657
5663,93.81155
5667,95.08301
5670,94.26926
5671,102.3187
5672,93.97787
5673,102.64387
5674,94.02806
5675,102.39329
5676,94.354935
5679,112.57661
5683,112.5153
5687,94.991196
5688,78.508766
5690,94.7208
5691,112.5737
5692,93.56772
5693,111.84506
5694,94.86387
5697,112.46308
5698,93.88134
5699,112.57661
5704,94.489494
5707,112.57661
5709,103.892845
5710,94.09883
5714,94.334946
5718,93.972626
5721,94.22664
5723,94.87684
5724,112.716896
5725,94.17416
5726,112.06196
5729,95.34224
5730,103.977936
5731,94.35248
5733,78.476715
5736,94.02593
5741,102.27885
5745,112.41655
5747,94.01234
5748,103.98899
5750,112.54421
5751,93.73583
5752,94.293465
5754,93.95157
5755,94.46531
5757,94.83844
5758,116.65312
5760,102.63991
5762,102.37524
5766,111.740326
5768,95.34224
5769,116.75465
5770,94.451096
5771,112.78457
5772,93.577934
5773,112.001335
5774,94.21982
5776,93.88179
5777,112.57661
5778,94.033554
5780,113.03498
5782,94.29498
5783,77.442314
5784,95.34224
5786,94.758545
5788,94.89915
5789,113.1205
5790,94.30878
5791,103.958275
5793,105.33355
5794,94.3213
5796,116.61246
5797,93.891045
5801,94.80791
5803,94.991196
5804,113.295296
5805,94.038506
5806,78.55636
5808,112.41655
5813,94.489494
5815,95.23805
5816,103.84241
5822,94.28186
5823,112.57661
5825,105.891975
5827,112.33493
5829,102.3187
5830,93.85582
5831,112.422134
5832,94.19828
5833,112.41655
5837,113.485146
5838,94.25018
5839,94.77606
5842,104.01411
5844,112.44373
5845,103.78909
5846,113.18854
5848,78.55636
5850,113.31239
5851,94.0324
5853,95.34224
5854,103.74118
5858,104.01411
5860,112.44373
5864,102.68166
5866,95.42451
5867,112.57661
5868,94.18937
5869,112.69
5870,94.36419
5871,113.13255
5874,113.90421
5876,112.27241
5877,93.50986
5878,94.02174
5879,112.41655
5880,92.938835
5884,93.99903
5886,112.22091
5890,104.705826
5896,94.26926
5897,102.44985
5898,95.34224
5901,103.94161
5903,112.57661
5906,93.99865
5908,112.57661
5909,93.89563
5910,112.19455
5911,94.4419
5912,112.42691
5914,113.90421
5919,112.57661
5924,95.053375
5926,94.22664
5929,103.88336
5930,94.54328
5932,95.11597
5933,112.94956
5934,94.53928
5935,112.10558
5936,93.60966
5937,114.0498
5938,95.046936
5939,111.35303
5942,112.020615
5943,94.23139
5944,103.847946
5946,112.55354
5951,93.36483
5953,102.48732
5954,94.286606
5957,103.753944
5961,93.63304
5962,104.02256
5964,79.829544
5965,94.81965
5968,113.68022
5969,93.63835
5974,93.84335
5975,112.377
5978,78.358185
5981,103.753944
5982,94.00622
5983,116.57132
5989,112.50611
5991,93.89594
5992,102.407906
5995,94.228294
5996,102.549736
5997,111.37619
5998,93.496254
5999,78.14183
6001,112.15264
6002,93.42972
6003,111.60865
6004,94.286606
6006,112.20291
6007,93.80895
6011,104.24774
6012,103.51719
6014,94.23901
6015,102.77814
6016,94.684044
6017,112.16386
6018,95.13935
6024,94.15205
6025,104.8173
6026,112.77368
6028,112.71028
6029,78.46916
6030,94.12286
6036,113.68022
6040,94.038506
6041,112.46929
6042,93.78036
6044,94.2958
6045,103.73428
6047,104.76189
6048,93.77893
6049,111.77779
6051,116.27255
6052,112.27583
6053,93.251854
6054,112.23909
6058,103.91503
6059,94.18891
6062,95.13935
6063,116.40957
6064,103.52478
6065,94.038506
6067,94.44991
6068,112.57991
6070,102.660355
6071,105.215324
6072,111.9969
6080,111.9969
6081,93.82517
6084,104.02256
6087,94.39944
6089,106.046646
6092,111.9969
6094,94.13206
6095,112.55549
6097,113.453896
6100,93.77861
6104,105.54557
6105,93.77174
6106,111.85157
6107,78.46247
6108,94.212524
6109,111.9969
6110,93.21159
6114,111.9969
6116,92.845795
6117,102.326744
6118,94.04198
6123,78.35347
6125,112.55549
6128,111.815544
6130,102.399765
6132,112.50098
6137,78.358185
6139,113.065475
6140,94.24806
6141,113.453896
6142,103.47944
6144,106.43766
6145,94.97265
6146,93.42062
6149,93.81625
6156,95.69837
6159,113.16774
6160,94.24806
6162,104.040085
6164,112.1944
6165,93.21129
6168,78.33041
6169,112.19255
6170,94.32669
6171,112.46146
6172,93.03696
6173,112.70195
6176,95.13935
6177,93.40073
6178,94.18294
6180,94.18567
6181,103.73428
6182,94.217255
6185,93.89955
6186,112.48289
6188,112.45473
6189,94.39195
6192,104.02256
6193,94.0285
6194,103.73428
6195,94.40405
6196,115.7044
6197,93.74868
6201,112.23909
6202,93.79576
6203,112.509026
6204,93.77174
6207,116.87657
6209,94.85049
6210,93.03458
6211,113.84691
6213,112.48289
6216,93.03696
6217,93.21312
6219,94.038506
6222,78.516754
6223,93.92361
6235,95.13935
6240,93.935486
6242,94.56274
6247,93.82517
6251,112.7166
6254,112.39579
6255,95.130165
6260,102.45759
6261,94.23901
6262,103.65571
6264,112.66783
6269,103.72712
6271,103.54656
6275,112.190475
6276,93.9425
6278,93.87619
6279,112.19255
6281,111.863014
6284,93.861115
6286,94.5007
6287,78.26335
6288,94.06031
6292,93.572174
6293,93.77174
6295,93.3036
6298,112.20291
6300,112.15264
6304,103.73428
6308,112.065895
6310,94.673195
6312,111.9969
6320,94.14959
6324,94.11794
6325,112.59847
6330,94.91302
6336,111.14927
6340,103.61936
6341,95.13935
6342,102.99276
6344,94.01717
6345,112.83801
6347,112.19255
6348,94.802895
6349,112.20291
6351,78.35347
6353,112.60884
6354,93.77174
6357,94.18784
6358,104.10784
6360,102.17097
6363,113.46208
6364,93.37621
6368,111.11252
6370,92.95876
6371,93.33247
6377,93.44162
6379,92.82544
6381,93.49779
6382,77.85821
6383,111.11
6388,110.997
6390,110.91546
6392,101.31471
6393,93.529274
6395,93.44693
6398,102.89948
6401,77.85821
6402,93.11778
6403,110.7005
6405,93.31215
6406,92.71039
6407,111.28964
6409,103.08421
6411,91.74638
6413,93.41114
6416,103.45861
6417,92.75659
6418,93.19659
6419,115.57307
6420,110.79533
6426,111.559654
6429,92.908424
6430,93.1382
6431,110.7005
6432,93.98049
6434,93.52648
6437,111.518654
6438,93.24917
6439,102.93153
6440,93.25215
6441,93.460434
6442,110.36793
6443,93.41758
6445,92.82924
6448,111.28964
6450,110.92529
6453,94.03089
6455,92.71979
6457,92.978546
6458,111.9576
6461,93.38294
6464,111.315834
6467,92.65923
6469,93.84808
6470,77.705765
6471,93.43085
6473,102.81758
6474,93.1382
6479,93.38294
6481,93.154236
6484,110.91546
6495,93.35638
6496,113.19695
6505,110.46573
6506,93.94423
6508,93.83825
6509,93.25723
6510,102.83779
6512,102.83693
6513,93.28333
6514,111.58534
6515,93.374
6519,93.62207
6521,92.93221
6523,77.85821
6525,102.98189
6526,93.1101
6528,93.22444
6529,111.8873
6531,102.87019
6533,102.99979
6534,93.26601
6535,111.28964
6536,92.40066
6537,111.930244
6540,93.165405
6541,111.11
6547,93.053566
6548,111.410225
6551,111.64638
6553,110.74651
6555,103.04738
6556,93.83825
6561,77.82616
6564,92.92715
6565,111.28964
6568,92.79617
6569,110.36793
6573,102.687805
6574,93.38294
6577,111.19624
6579,113.340126
6581,92.82114
6582,110.7005
6585,104.03635
6586,93.83889
6589,101.58048
6590,78.02149
6593,93.26084
6594,111.06628
6595,93.124664
6599,92.18765
6600,93.82702
6601,110.74684
6602,92.67834
6603,111.28964
6604,93.32342
6607,102.96325
6608,104.66117
6609,93.38294
6611,92.67679
6613,110.36793
6614,93.31215
6616,93.23997
6617,110.36793
6618,93.28333
6619,101.50518
6621,103.04738
6627,104.32257
6629,111.215836
6631,77.85821
6634,93.44693
6636,93.28333
6638,92.79617
6639,110.36793
6641,111.28964
6642,93.66613
6651,113.42647
6654,78.05975
6657,92.952385
6663,92.71873
6665,110.92576
6666,93.38681
6668,93.28333
6669,103.04738
6670,92.6538
6671,93.60208
6673,93.84739
6675,92.75412
6676,77.85821
6677,93.420975
6679,93.27485
6680,110.82588
6681,102.83779
6685,102.83779
6688,93.2474
6689,93.124664
6690,110.732994
6692,110.36793
6693,93.82931
6694,93.182396
6698,115.57307
6699,92.966995
6700,110.06273
6701,92.978546
6702,110.82172
6704,93.124664
6707,110.46573
6712,111.28964
6713,93.81884
6715,93.26621
6721,110.342445
6722,93.11211
6723,112.13581
6724,93.36988
6725,115.57307
6731,111.11539
6735,77.85411
6736,93.26621
6737,107.42713
6738,93.82364
6739,101.53751
6741,101.85482
6743,93.05536
6745,93.28333
6747,111.41694
6749,92.93285
6750,102.9826
6751,114.9559
6752,93.450554
6753,110.36793
6755,113.14474
6756,92.98367
6757,102.80775
6759,110.62595
6761,93.545555
6763,93.43085
6764,115.45113
6765,93.07731
6766,110.180786
6768,111.12036
6771,93.124664
6773,93.08096
6774,92.70004
6778,103.69841
6779,93.58295
6781,92.14406
6784,93.20799
6786,92.65065
6787,111.67018
6790,92.76136
6793,103.17031
6795,110.36793
6798,111.315834
6806,103.15342
6807,92.853516
6810,93.194916
6815,109.84308
6816,92.75752
6817,100.93842
6818,93.23963
6819,103.08421
6820,92.853516
6822,93.25629
6823,114.91524
6824,111.11
6825,93.42051
6828,77.33612
6829,111.139915
6831,109.7749
6832,92.58031
6833,111.08315
6834,93.43085
6836,94.15707
6837,111.28964
6838,93.166214
6840,101.675995
6843,92.473816
6845,92.533226
6846,92.62336
6847,111.08315
6851,111.96984
6852,92.86938
6853,112.20713
6858,93.1732
6861,111.42645
6863,110.74684
6864,78.02149
6865,93.68647
6866,111.28964
6867,93.797554
6868,102.5619
6869,93.23963
6870,111.11
6874,109.84308
6875,93.180855
6877,111.12036
6878,93.17067
6880,93.33247
6883,110.47222
6884,92.97681
6886,93.59976
6890,93.32847
6893,109.61674
6894,92.59553
6899,111.12036
6900,92.88181
6904,93.142426
6905,109.9
6906,93.15047
6910,92.73401
6912,101.352905
6913,111.60993
6920,92.62336
6922,92.93675
6923,110.36793
6926,92.68413
6927,109.543945
6928,92.56378
6931,109.83503
6933,93.10704
6936,92.70939
6937,111.28964
6939,112.8037
6941,93.10295
6942,111.79205
6943,93.28067
6944,100.99761
6945,93.22635
6946,110.92279
6947,115.02919
6949,103.08421
6951,103.08421
6953,111.12285
6954,92.872665
6955,111.745316
6963,109.70063
6964,92.92966
6966,93.57474
6968,92.62336
6970,102.83779
6972,111.63844
6976,110.564415
6978,111.28964
6981,102.45263
6985,102.935005
6986,92.93221
6987,110.784355
6989,111.42224
6991,114.91524
6993,112.00496
6994,93.261986
6995,110.96689
6996,94.07086
6997,111.518654
6998,78.34311
7001,109.70063
7003,111.53375
7006,92.93104
7008,103.08015
7010,92.533226
7011,92.8365
7012,112.68975
7013,93.124664
7014,109.30425
7017,101.61488
7018,93.28333
7019,92.49217
7023,93.22635
7024,101.16216
7025,92.89628
7026,111.3125
7027,93.30986
7028,111.98691
7030,110.36793
7031,92.88492
7033,113.05485
7036,92.984314
7037,93.1764
7039,93.194916
7044,93.510155
7045,111.28964
7046,94.68995
7049,102.64697
7050,93.85272
7051,102.83779
7054,109.18852
7055,93.30315
7057,92.937035
7060,111.12036
7061,93.83825
7063,92.24535
7064,109.55069
7067,93.33247
7071,92.72611
7074,103.00814
7075,93.41114
7078,111.28964
7079,93.124664
7080,112.90926
7081,93.28843
7082,111.28964
7083,93.21487
7085,111.6838
7092,103.08421
7094,92.851036
7100,92.95805
7101,109.32813
7102,111.28964
7104,109.98808
7105,93.83825
7106,93.06342
7107,101.36007
7108,77.63597
7109,92.59081
7110,111.28964
7112,93.06554
7113,102.83779
7114,92.927
7116,111.28964
7117,93.83825
7118,102.729
7120,93.18417
7121,101.741035
7123,101.71218
